,lon,lat,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,CITY,PHONE,SEAT_CAP,RISK,main_type,capacity,price,RECORD_ID,FACILITY_NAME,CHAIN_NAME,CHAIN_ESTABLISHMENT,SITE_ADDRESS
2042,-122.3632656,47.55205041,4421,354423,0,350,Junior Brothers Llc,Junior Brothers Llc,5455 DELRIDGE WAY SW,98106,Seattle,(206) 938-3242,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2043,-122.3319353,47.60375881,4422,354424,0,350,Juno - Arctic Club Hotel,Juno - Arctic Club Hotel,700 3RD AVE,98104,Seattle,(509) 624-1170,Seating > 250,III,restaurant,250.0,34.25, , , , ," 
"
2044,-122.3438138,47.61326054,4423,354425,0,350,Jupiter Bar Llc,Jupiter Bar Llc,2126 2ND AVE STE A,98121,Seattle,(206) 334-4054,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
2045,-122.3480178,47.64996785,4424,354426,0,350,Just Burgers,Just Burgers,743 N 35TH ST STE 101,98103,Seattle,(206) 535-7286,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2046,-122.3857198,47.66848615,4427,354429,0,350,Just Poke & Diy Tea Lab,Just Poke & Diy Tea Lab,2215 NW MARKET ST,98107,Seattle,(206) 661-2600,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2047,-122.3482628,47.64951874,4430,354432,0,350,Just Poke Fremont,Just Poke Fremont,734 N 34TH ST,98103,Seattle,(206) 947-6818,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2048,-122.3305103,47.60265088,4432,354434,0,350,Justus Cafe,Justus Cafe,516 3RD AVE ROOM C104,98104,Seattle,(253) 329-8629,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2049,-122.31324,47.66834,4433,354435,0,350,Jys Bubble Tea,Jys Bubble Tea,5267 UNIVERSITY WAY NE,98105,Seattle,(360) 434-3176,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2050,-122.3612532,47.65588426,4434,354436,0,350,K'S Deli,K'S Deli,3950 LEARY WAY NW,98107,Seattle,(206) 789-7339,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2051,-122.3554763,47.51427883,4437,354439,0,350,K For W Supermarket Inc,K For W Supermarket Inc,9841 16TH AVE SW,98106,Seattle,,Meat/Sea Food,III,grocery,38.68339436083043,18.75, , , , ," 
"
2052,-122.3135879,47.66092923,4438,354440,0,350,K One Karaoke,K One Karaoke,4337 UNIVERSITY WAY NE STE 201,98105,Seattle,(206) 422-7744,Seating 13-50,I,restaurant,27.0,34.25, , , , ," 
"
2053,-122.3170361,47.54650481,4439,354441,0,350,K Vintners; Llc,K Vintners; Llc,1136 S ALBRO PL,98108,Seattle,(509) 526-5230,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2054,-122.3514917,47.62385954,4442,354444,0,350,Kabab,Kabab,305 HARRISON ST STE 219,98109,Seattle,(425) 830-5490,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2055,-122.3311433,47.66117529,4444,354446,0,350,Kabul,Kabul Inc,2301 N 45TH ST,98103,Seattle,(206) 545-9000,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2056,-122.2697375,47.52993601,4445,354447,0,350,Kaffe Coffee & Wine Bar,Kaffe Coffee & Wine Bar,8136 RAINIER AVE S,98118,Seattle,(206) 418-6995,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2057,-122.2952277,47.71975004,4446,354448,0,350,Kaffeeklatsch,Kaffeeklatsch,12513 LAKE CITY WAY NE,98125,Seattle,(206) 290-9229,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2058,-122.3134942,47.65994822,4447,354449,0,350,Kai'S Bistro & Lounge,Kai'S Bistro & Lounge,1312 NE 43RD ST,98105,Seattle,(206) 818-9188,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2059,-122.3388208,47.62253589,4449,354451,0,350,Kakao,Kakao,415 Westlake AVE N,98109,Seattle,(206) 250-3576,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2060,-122.3035849,47.61829347,4450,354452,0,350,Kakigori Dessert,Kakigori Dessert,2207 E Madison ST,98112,Seattle,(425) 585-8881,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2061,-122.32469,47.61393,4452,354454,0,350,Kaladi Brothers Coffee,Kaladi Brothers Coffee,517 E PIKE ST #C,98122,Seattle,(206) 257-1688,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
2062,-122.3549949,47.69143022,4454,354456,0,350,Kalia Indian Cuisine,Kalia Indian Cuisine,8518 GREENWOOD AVE N,98103,Seattle,(206) 384-0230,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
2063,-122.3496809,47.65112759,4455,354457,0,350,Kamakura Japanese Cuisine,Kamakura Japanese Cuisine,3520 FREMONT AVE N,98103,Seattle,(253) 318-4305,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2064,-122.3865588,47.56242696,4456,354458,0,350,Kamei Japanese Restaurant,Kamei Japanese Restaurant,4512 CALIFORNIA AVE SW,98116,Seattle,(206) 722-0281,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2065,-122.3493608,47.62555664,4459,354461,0,350,Kamino Sushi And More Llc,Kamino Sushi And More Llc,372 ROY ST,98109,Seattle,(206) 919-6818,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2066,-122.343244,47.61470698,4461,354463,0,350,Kanak Indian Cuisine,Kanak Indian Cuisine,2211 4TH AVE,98121,Seattle,(206) 330-7549,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2067,-122.383391,47.66894603,4462,354464,0,350,Kangaroo & Kiwi,Kangaroo & Kiwi,2026 NW MARKET ST,98107,Seattle,(206) 235-7100,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
2068,-122.3578716,47.64966426,4465,354467,0,350,Kaosamai Thai Cook Truck,Kaosamai Thai Cook Truck,404 N 36TH ST,98103,Seattle,(206) 925-9979,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
2069,-122.354131,47.652346,4466,354468,0,350,Kaosamai Thai Cook Truck #2 @ Rt. 206-359-2444,Kaosamai Thai Cook Truck (No. 2),404 N 36TH ST,98103,Seattle,(206) 925-4657,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
2070,-122.354125,47.65244017,4467,354469,0,350,Kaosamai Thai Resturant,Kaosamai Thai Resturant,404 N 36TH ST,98103,Seattle,(206) 925-9979,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
2071,-122.3100317,47.66189983,4468,354470,0,350,Kappa Alpha Theta,Kappa Alpha Theta,4521 17TH AVE NE,98105,Seattle,(206) 527-0440,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2072,-122.3091859,47.66200575,4469,354471,0,350,Kappa Delta,Kappa Delta,4524 17TH AVE NE,98105,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2073,-122.3080578,47.66146242,4471,354473,0,350,Kappa Kappa Gamma,Kappa Kappa Gamma,4504 18TH AVE NE,98105,Seattle,(206) 525-9120,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2074,-122.3477506,47.61502978,4472,354474,0,350,Karaage Setsuna,Karaage Setsuna,2429 2ND AVE,98121,Seattle,(206) 448-3595,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2075,-122.4003248,47.65427404,4473,354475,0,350,Kaspars Special Events & Catering (Additonal Space),Kaspars Special Events & Catering,3800 34TH AVE W,98199,Seattle,(206) 298-0123,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
2076,-122.400566,47.653877,4474,354476,0,350,Kaspars Special Events + Catering,Kaspars Special Events + Catering,3656 34TH AVE W,98199,Seattle,(206) 298-0123,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2077,-122.324618,47.66111021,4476,354478,0,350,Kate'S Pub,Kate'S Pub,309 NE 45TH ST,98105,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2078,-122.3458698,47.73792185,4478,354480,0,350,Kathmandu Momocha @ Route (206) 694-3651,Kathmandu Momocha,1222 S WELLER ST,98144,Seattle,(206) 694-3651,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
2079,-122.3815865,47.66540622,4479,354481,0,350,Kathy Casey; Inc,Kathy Casey; Inc,5130 BALLARD AVE NW,98107,Seattle,(206) 784-7840,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2080,-122.3334356,47.62096788,4480,354482,0,350,Kati Vegan Thai Llc,Kati Vegan Thai Llc,1190 THOMAS ST,98109,Seattle,(206) 900-7954,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2081,-122.3894288,47.65786821,4482,354484,0,350,Katina'S Kitchen,Katina'S Kitchen,4215 GILMAN AVE W,98199,Seattle,(206) 284-0370,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2082,-122.3380551,47.6192453,4483,354485,0,350,Katsu-Ya Seattle Llc,Katsu-Ya Seattle Llc,122 WESTLAKE AVE N,98109,Seattle,(818) 789-4114,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2083,-122.3291582,47.54405405,4484,354486,0,350,Katsu Burger,Katsu Burger,6538 4TH AVE S,98108,Seattle,(206) 841-8129,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
2084,-122.3165915,47.61341328,4485,354487,0,350,Katsu Burger & Bar,Katsu Burger & Bar,1410 12TH AVE,98122,Seattle,(206) 841-8129,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
2085,-122.3836944,47.66968159,4486,354488,0,350,Katsu Burger & Sushi,Katsu Burger & Sushi,2034 NW 56TH ST,98107,Seattle,(206) 841-8129,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
2086,-122.3059209,47.61306021,4490,354492,0,350,Katy'S Corner Cafe,Katy'S Corner Cafe,2000 E UNION ST,98122,Seattle,(206) 322-2490,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2087,-122.324712,47.59847747,4491,354493,0,350,Kau Kau Barbeque Market,Kau Kau Barbeque Market,656 S KING ST,98104,Seattle,(206) 682-4006,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
2088,-122.3258416,47.54561929,4492,354494,0,350,Kauai Family Restaurant,Kauai Family Restaurant,6324 6TH AVE S,98108,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2089,-122.3094721,47.60041769,4494,354496,0,350,Kawabe Memorial House,Kawabe Memorial House,221 18TH AVE S,98144,Seattle,,Non-Profit Institution,I,grocery,38.68339436083043,18.75, , , , ," 
"
2090,-122.3124116,47.59943962,4495,354497,0,350,Kay Catering,Kay Catering,4116 RAINIER AVE S,98118,Seattle,(206) 229-5297,Caterer,III,others,10.781842783248672,15.0, , , , ," 
"
2091,-122.3096745,47.61560623,4496,354498,0,350,Kb Espresso,Kb Espresso,1701 E MADISON ST,98122,Seattle,(253) 486-8530,Limited Food Services,,quick service,15.611973826245231,20.0, , , , ," 
"
2092,-122.2769907,47.54755034,4500,354502,0,350,Kebena Market,Kebena Market,5999 Rainier AVE S,98118,Seattle,(206) 695-2100,Meat/Sea Food,III,grocery,38.68339436083043,18.75, , , , ," 
"
2093,-122.3265829,47.61790291,4501,354503,0,350,Kedai Makan,Kedai Makan,1802 BELLEVUE AVE,98122,Seattle,(206) 518-0176,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2094,-122.2998,47.71101,4503,354505,0,350,Kelly Cannoli; Llc,Kelly Cannoli; Llc,11310 LAKE CITY WAY NE,98125,Seattle,(425) 345-2743,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
2095,-122.3554518,47.68164008,4506,354508,0,350,Ken'S Market,Ken'S Market,7231 GREENWOOD AVE N,98103,Seattle,,Meat/Sea Food,III,grocery,38.68339436083043,18.75, , , , ," 
"
2096,-122.3645884,47.6398566,4507,354509,0,350,Ken'S Qa -  Grocery,Ken'S Qa,2400 6TH AVE W,98119,Seattle,(206) 282-1100,Grocery Store-no seating,II,grocery,38.68339436083043,18.75, , , , ," 
"
2097,-122.3645884,47.6398566,4508,354510,0,350,Ken'S Qa - Deli,Ken'S Qa,2400 6TH AVE W,98119,Seattle,(206) 282-1100,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2098,-122.3645884,47.6398566,4509,354511,0,350,Ken'S Qa - Meat Shop,Ken'S Qa,2400 6TH AVE W,98119,Seattle,(206) 282-1100,Meat/Sea Food,III,grocery,38.68339436083043,18.75, , , , ," 
"
2099,-122.330652,47.47815823,4513,354515,0,350,Kennedy High School,Kennedy High School,140 S 140TH ST,98168,Seattle,(601) 664-3236,Non-Profit Institution,III,grocery,38.68339436083043,18.75, , , , ," 
"
2100,-122.3554518,47.68164008,4517,354519,0,350,Kens Market,Kens Market,7231 GREENWOOD AVE N,98103,Seattle,,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2101,-122.335363,47.567512,4543,354545,0,350,Kerloo Cellars,Kerloo Cellars,3911 1ST AVE S,98134,Seattle,(206) 349-0641,Seating 13-50,I,restaurant,27.0,34.25, , , , ," 
"
2102,-122.3561633,47.62527207,4546,354548,0,350,Keys On Main,Keys On Main,11 ROY ST,98109,Seattle,(206) 270-4444,Seating 51-150,I,restaurant,101.0,34.25, , , , ," 
"
2103,-122.3728443,47.66890584,4547,354549,0,350,Kfc,Kfc,1140 NW MARKET ST,98107,Seattle,(425) 778-9119,Seating 13-50,III,restaurant,27.0,34.25,PR0001536,KFC,KFC,Y,"13248 AURORA AV N
"
2104,-122.3764293,47.56388989,4550,354552,0,350,Kfc #332,Kfc #332,3501 SW AVALON WAY,98126,Seattle,(650) 941-5681,Seating 13-50,III,restaurant,27.0,34.25,PR0003083,KFC #332,KFC,Y,"3501 SW AVALON WY
"
2105,-122.2646578,47.51966724,4551,354553,0,350,Kfc #333,Kfc?Harman Beach Inc #333,9401 RAINIER AVE S,98118,Seattle,(650) 941-5681,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2106,-122.3600292,47.62503157,4552,354554,0,350,Kfc #628,Kfc #628,210 W MERCER ST,98119,Seattle,(425) 778-9119,Seating 13-50,III,restaurant,27.0,34.25,PR0003085,KFC #628,KFC,Y,"210 W MERCER ST
"
2107,-122.3547224,47.51226772,4560,354562,0,350,Kfc/A&W,Kfc/A&W,10050 16TH AVE SW,98146,Seattle,,Seating 51-150,III,restaurant,101.0,34.25,PR0072327,KFC/A&W,KFC,Y,"10050 16TH AV SW
"
2108,-122.3221676,47.54803978,4565,354567,0,350,Khao San Road Thai Cuisine,Khao San Road Thai Cuisine,5963 CORSON AVE S #166,98108,Seattle,(206) 764-6002,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2109,-122.3315931,47.59543814,4569,354571,0,350,Kidd Valey 2H01(147),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2110,-122.3454662,47.73253583,4570,354572,0,350,Kidd Valley,Kidd Valley,14303 AURORA AVE N,98133,Seattle,(206) 587-2500,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2111,-122.3296518,47.61695062,4572,354574,0,350,Kigo Kitchen,Kigo Kitchen,1730 MINOR AVE STE 101,98101,Seattle,(206) 805-8844,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
2112,-122.3625961,47.70232916,4573,354575,0,350,Kiin Kiin Thai Eating Room,Kiin Kiin Thai Eating Room,10023 HOLMAN RD NW,98177,Seattle,(206) 922-3234,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2113,-122.3436048,47.72503653,4575,354577,0,350,Kiki Bakery,Kiki Bakery,13200 AURORA AVE N STE #E,98133,Seattle,(206) 617-7688,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2114,-122.32114,47.61122,4578,354580,0,350,Kikka At Whole Foods Madison Broadway,Kikka At Whole Foods Madison Broadway,1001 BROADWAY,98122,Seattle,(310) 642-1863,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2115,-122.3380883,47.61797947,4579,354582,0,350,Kikka Sushi At Whole Foods Market,Kikka,2200 WESTLAKE AVE,98121,Seattle,(310) 642-1863,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2116,-122.3817558,47.55992679,4580,354581,0,350,Kikka Sushi @ Whole Foods West Seattle,Kikka Sushi @ Whole Foods West Seattle,4755 FAUNTLEROY WAY SW,98116,Seattle,(310) 642-1863,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2117,-122.32112,47.62014268,4585,354587,0,350,Kim Chi Bistro,Kimchi Bistro,219 BROADWAY AVE E #16,98102,Seattle,(206) 697-7366,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2118,-122.3163135,47.59807553,4586,354588,0,350,Kim Nhung Marketplace Inc,Kim Nhung Marketplace Inc,1221 S KING ST,98144,Seattle,(206) 720-0969,Grocery Store-no seating,II,grocery,38.68339436083043,18.75, , , , ," 
"
2119,-122.3878731,47.67141187,4589,354591,0,350,Kimchi House,Kimchi House,5809 24TH AVE NW,98107,Seattle,(727) 480-9089,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2120,-122.30231,47.61916,4590,354592,0,350,Kin Dee,Kin Dee,2305 E MADISON ST,98112,Seattle,(619) 559-6026,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2121,-122.3502337,47.65115155,4591,354593,0,350,Kin Len Thai Night Bites,Kin Len Thai Night Bites,3517 FREMONT AVE N,98103,Seattle,(206) 582-1825,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
2122,-122.3260157,47.59779883,4593,354595,0,350,King'S Barbeque House,King'S Barbeque House,518 6TH AVE S,98104,Seattle,(206) 622-2828,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2123,-122.2958158,47.60820292,4594,354596,0,350,King'S Deli,King'S Deli,2800 E CHERRY ST,98122,Seattle,(716) 697-7090,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2124,-122.296484,47.588862,4598,354600,0,350,King Bun,King Bun,2800 S MASSACHUSETTS ST,98144,Seattle,(206) 724-9256,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2125,-122.3417218,47.61606146,4599,354601,0,350,King Cat Club Huose @ 206-940-2991,King Cat Club House,2201 6TH AVE,98121,Seattle,(206) 266-0801,Seating 151-250,III,restaurant,201.0,34.25, , , , ," 
"
2127,-122.328422,47.60377739,4605,354603,0,350,King County Correctional Facility,King County Correctional Facility,500 5TH AVE,98104,Seattle,,Non-Profit Institution,III,grocery,38.68339436083043,18.75, , , , ," 
"
2128,-122.3308601,47.59866866,4606,354604,0,350,King Dome Deli,King Dome Deli,422 2ND AVE S #1,98104,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2129,-122.2696264,47.52039145,4607,354605,0,350,King Donuts,King Donuts,9232 RAINIER AVE S,98118,Seattle,(206) 225-4437,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2130,-122.3255173,47.59820258,4608,354606,0,350,King Noodle; Llc,King Noodle; Llc,615 S KING ST,98104,Seattle,(206) 214-8886,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2131,-122.3231782,47.6194384,4610,354608,0,350,King Of The Hill,King Of The Hill,1705 E OLIVE WAY,98102,Seattle,(206) 323-5094,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
2132,-122.2694783,47.53206623,4611,354609,0,350,King Philly Cheesesteaks,King Philly Cheesesteaks,7820 RAINIER AVE S # A,98118,Seattle,(206) 960-2035,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2133,-122.3439441,47.72752747,4612,354610,0,350,King Tut Mediterranean Restaurant,King Tut Mediterranean Restaurant,13510 AURORA AVE N STE K,98133,Seattle,(206) 402-6357,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2134,-122.3422901,47.46655567,4613,354611,0,350,King Wha Restaurant,King Wha Restaurant,605 SW 152ND ST,98166,Seattle,(206) 243-0323,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
2135,-122.3830353,47.665934,4614,354612,0,350,Kings Hardware,Kings Hardware,5225 BALLARD AVE NW,98107,Seattle,(206) 850-0998,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
2136,-122.3319439,47.59843894,4616,354614,0,350,Kingstreet Bar & Oven,Kingstreet Bar & Oven,170 S KING ST,98104,Seattle,(206) 622-7833,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
2137,-122.4003311,47.63938284,4617,354615,0,350,Kinnaree Thai Cuisine,Kinnaree Thai Cuisine,3311 W MCGRAW ST,98199,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2138,-122.344236,47.654028,4618,354616,0,350,Kiosk,Midnight Cookie Co,1058 N 39TH ST,98103,Seattle,(206) 486-5956,Limited Food Services,,quick service,15.611973826245231,20.0, , , , ," 
"
2139,-122.3544694,47.73394202,4619,354617,0,350,Kiriba Sushi & Grill,Kiriba Sushi & Grill,323 N 145TH ST,98133,Seattle,(206) 747-6936,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2140,-122.3331452,47.66844786,4626,354625,0,350,Kisaku,Kisaku,2101 N 55TH ST STE 100,98103,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2141,-122.3294989,47.57528161,4627,354626,0,350,Kiss My Grits (Kc264) @ Route 706-631-1679,Kiss My Grits (Kc264),606 BROADWAY E,98102,Seattle,(706) 631-1679,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
2142,-122.3326332,47.60547341,4628,354624,0,350,Kirkpatrick; Lockhart;Preston; Gate,Kirkpatrick; Lockhart;Preston; Gate,925 4TH; FL 19 AVE FL 19,98104,Seattle,(206) 623-7580,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
2143,-122.3234131,47.68063024,4629,354631,0,350,Kitanda Seattle Llc,Kitanda Seattle Llc,428 NE 71ST ST,98115,Seattle,(425) 820-4381,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
2144,-122.3335775,47.59217444,4631,354633,0,350,Kitchen - Diamond Club,T-Mobile Park,151 S ROYAL BROUGHAM WAY,98134,Seattle,,Seating > 250,III,restaurant,250.0,34.25, , , , ," 
"
2145,-122.3293896,47.57484992,4636,354638,0,350,Kitimat Seattle Gull,Kitimat Seattle Gull,3215 4TH AVE S,98134,Seattle,,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2146,-122.3248079,47.70223434,4640,354642,0,350,Kizuki Ramen & Izakaya,Kizuki Ramen & Izakaya,319 NE THORNTON PL,98125,Seattle,(425) 429-6448,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
2147,-122.3130402,47.71777123,4643,354645,0,350,Kjs Koffee Llc,Kjs Koffee Llc,12303 15TH AVE NE,98125,Seattle,(206) 566-5476,Seating 0-12,II,restaurant,6.0,34.25, , , , ," 
"
2148,-122.3276829,47.61692897,4644,354646,0,350,Knee High,Knee High,1356 E OLIVE WAY,98122,Seattle,(206) 496-9073,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2149,-122.3425539,47.62984063,4649,354651,0,350,Koibito Sushi & Teriyaki,Koibito Sushi & Teriyaki,1201 DEXTER AVE N,98109,Seattle,(206) 319-6387,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2150,-122.30328,47.44377,4651,354652,0,350,Koishi Sushi & Bento (Central Terminal),Koishi Sushi & Bento (Central Terminal),17801 INTERNATIONAL BL CT-26,98158,Seattle,(703) 723-7264,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2151,-122.3320189,47.66163413,4652,354653,0,350,Kokka Ku Japanese Steak House,Kokka Ku Japanese Steak House,2208 N 45TH ST,98103,Seattle,(206) 632-7010,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2152,-122.357019,47.632028,4653,354654,0,350,Koku Cafe Market,Koku Cafe Market,1417 QUEEN ANNE AVE N STE 101B,98109,Seattle,(301) 221-0121,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2153,-122.3233837,47.69067078,4655,354656,0,350,Kona Kitchen,Kona Kitchen,8501 5TH AVE NE,98115,Seattle,(206) 517-5662,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
2154,-122.3123058,47.65856644,4656,354657,0,350,Kong Tofu House,Kong Tofu House,1414 NE 42ND ST #103A,98105,Seattle,(206) 291-7368,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2155,-122.347095,47.62484218,4658,354659,0,350,Konvene Coffee,Konvene Coffee,500 MERCER ST,98109,Seattle,(206) 437-9909,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2156,-122.3764912,47.67964697,4659,354660,0,350,Koo Hoo Thai Street Llc,Koo Hoo Thai Street Llc,1480 NW 70TH ST,98117,Seattle,(970) 397-9177,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2157,-122.3443539,47.6147864,4662,354663,0,350,Korean Bamboo,Korean Bamboo,2236 3RD AVE,98121,Seattle,(206) 245-0508,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2158,-122.312781,47.662046,4663,354664,0,350,Korean Tofu House,Korean Tofu House,4520 UNIVERSITY WAY NE,98105,Seattle,(413) 362-4100,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
2159,-122.3218632,47.61568844,4664,354665,0,350,Korn Dog,Korn Dog,1601 HARVARD AVE,98122,Seattle,(917) 399-4456,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
